200,-.17904495E+04
201,-.17904511E+04
202,-.17904508E+04
203,-.17904479E+04
204,-.17904428E+04
205,-.17904358E+04
206,-.17904270E+04
207,-.17904173E+04
208,-.17904070E+04
209,-.17903966E+04
210,-.17903869E+04
211,-.17903785E+04
212,-.17903720E+04
213,-.17903675E+04
214,-.17903654E+04
215,-.17903657E+04
216,-.17903683E+04
217,-.17903731E+04
218,-.17903799E+04
219,-.17903881E+04
220,-.17903976E+04
221,-.17904081E+04
222,-.17904195E+04
223,-.17904315E+04
224,-.17904449E+04
225,-.17904588E+04
226,-.17904735E+04
227,-.17904881E+04
228,-.17905025E+04
229,-.17905157E+04
230,-.17905270E+04
231,-.17905363E+04
232,-.17905435E+04
233,-.17905480E+04
234,-.17905503E+04
235,-.17905501E+04
236,-.17905480E+04
237,-.17905443E+04
238,-.17905392E+04
239,-.17905325E+04
240,-.17905243E+04
241,-.17905150E+04
242,-.17905048E+04
243,-.17904940E+04
244,-.17904834E+04
245,-.17904728E+04
246,-.17904629E+04
247,-.17904543E+04
248,-.17904469E+04
249,-.17904411E+04
250,-.17904372E+04
251,-.17904355E+04
252,-.17904356E+04
253,-.17904376E+04
254,-.17904410E+04
255,-.17904456E+04
256,-.17904511E+04
257,-.17904571E+04
258,-.17904632E+04
259,-.17904697E+04
260,-.17904759E+04
261,-.17904816E+04
262,-.17904872E+04
263,-.17904929E+04
264,-.17904994E+04
265,-.17905066E+04
266,-.17905151E+04
267,-.17905251E+04
268,-.17905366E+04
269,-.17905495E+04
270,-.17905629E+04
271,-.17905763E+04
272,-.17905891E+04
273,-.17906000E+04
274,-.17906080E+04
275,-.17906128E+04
276,-.17906140E+04
277,-.17906121E+04
278,-.17906071E+04
279,-.17905988E+04
280,-.17905885E+04
281,-.17905768E+04
282,-.17905639E+04
283,-.17905509E+04
284,-.17905384E+04
285,-.17905261E+04
286,-.17905151E+04
287,-.17905061E+04
288,-.17904988E+04
289,-.17904942E+04
290,-.17904928E+04
291,-.17904946E+04
292,-.17904995E+04
293,-.17905077E+04
294,-.17905183E+04
295,-.17905307E+04
296,-.17905444E+04
297,-.17905586E+04
298,-.17905723E+04
299,-.17905853E+04
300,-.17905970E+04
301,-.17906072E+04
302,-.17906157E+04
303,-.17906224E+04
304,-.17906266E+04
305,-.17906294E+04
306,-.17906309E+04
307,-.17906309E+04
308,-.17906302E+04
309,-.17906289E+04
310,-.17906272E+04
311,-.17906251E+04
312,-.17906233E+04
313,-.17906216E+04
314,-.17906205E+04
315,-.17906203E+04
316,-.17906208E+04
317,-.17906216E+04
318,-.17906234E+04
319,-.17906255E+04
320,-.17906274E+04
321,-.17906283E+04
322,-.17906286E+04
323,-.17906276E+04
324,-.17906255E+04
325,-.17906225E+04
326,-.17906191E+04
327,-.17906157E+04
328,-.17906128E+04
329,-.17906105E+04
330,-.17906087E+04
331,-.17906077E+04
332,-.17906074E+04
333,-.17906081E+04
334,-.17906101E+04
335,-.17906130E+04
336,-.17906168E+04
337,-.17906216E+04
338,-.17906272E+04
339,-.17906334E+04
340,-.17906399E+04
341,-.17906465E+04
342,-.17906532E+04
343,-.17906593E+04
344,-.17906651E+04
345,-.17906704E+04
346,-.17906745E+04
347,-.17906784E+04
348,-.17906812E+04
349,-.17906833E+04
350,-.17906847E+04
351,-.17906853E+04
352,-.17906849E+04
353,-.17906839E+04
354,-.17906822E+04
355,-.17906798E+04
356,-.17906770E+04
357,-.17906743E+04
358,-.17906718E+04
359,-.17906697E+04
360,-.17906684E+04
361,-.17906684E+04
362,-.17906692E+04
363,-.17906708E+04
364,-.17906733E+04
365,-.17906765E+04
366,-.17906798E+04
367,-.17906838E+04
368,-.17906880E+04
369,-.17906925E+04
370,-.17906973E+04
371,-.17907025E+04
372,-.17907080E+04
373,-.17907136E+04
374,-.17907190E+04
375,-.17907243E+04
376,-.17907292E+04
377,-.17907334E+04
378,-.17907366E+04
379,-.17907381E+04
380,-.17907383E+04
381,-.17907369E+04
382,-.17907337E+04
383,-.17907295E+04
384,-.17907241E+04
385,-.17907177E+04
386,-.17907108E+04
387,-.17907040E+04
388,-.17906978E+04
389,-.17906923E+04
390,-.17906883E+04
391,-.17906858E+04
392,-.17906848E+04
393,-.17906862E+04
394,-.17906903E+04
395,-.17906964E+04
396,-.17907047E+04
397,-.17907153E+04
398,-.17907274E+04
399,-.17907408E+04
400,-.17907546E+04
401,-.17907681E+04
402,-.17907809E+04
403,-.17907924E+04
404,-.17908015E+04
405,-.17908081E+04
406,-.17908121E+04
407,-.17908130E+04
408,-.17908103E+04
409,-.17908051E+04
410,-.17907979E+04
411,-.17907888E+04
412,-.17907789E+04
413,-.17907688E+04
414,-.17907591E+04
415,-.17907506E+04
416,-.17907439E+04
417,-.17907392E+04
418,-.17907363E+04
419,-.17907355E+04
420,-.17907363E+04
421,-.17907383E+04
422,-.17907413E+04
423,-.17907450E+04
424,-.17907489E+04
425,-.17907531E+04
426,-.17907569E+04
427,-.17907607E+04
428,-.17907642E+04
429,-.17907678E+04
430,-.17907717E+04
431,-.17907764E+04
432,-.17907815E+04
433,-.17907880E+04
434,-.17907959E+04
435,-.17908053E+04
436,-.17908164E+04
437,-.17908288E+04
438,-.17908418E+04
439,-.17908549E+04
440,-.17908679E+04
441,-.17908794E+04
442,-.17908891E+04
443,-.17908969E+04
444,-.17909014E+04
445,-.17909028E+04
446,-.17909019E+04
447,-.17908985E+04
448,-.17908926E+04
449,-.17908856E+04
450,-.17908779E+04
451,-.17908694E+04
452,-.17908615E+04
453,-.17908537E+04
454,-.17908464E+04
455,-.17908397E+04
456,-.17908338E+04
457,-.17908284E+04
458,-.17908240E+04
459,-.17908208E+04
460,-.17908180E+04
461,-.17908164E+04
462,-.17908161E+04
463,-.17908165E+04
464,-.17908180E+04
465,-.17908205E+04
466,-.17908235E+04
467,-.17908267E+04
468,-.17908302E+04
469,-.17908339E+04
470,-.17908374E+04
471,-.17908411E+04
472,-.17908441E+04
473,-.17908468E+04
474,-.17908495E+04
475,-.17908527E+04
476,-.17908565E+04
477,-.17908619E+04
478,-.17908693E+04
479,-.17908786E+04
480,-.17908907E+04
481,-.17909055E+04
482,-.17909221E+04
483,-.17909403E+04
484,-.17909590E+04
485,-.17909766E+04
486,-.17909927E+04
487,-.17910056E+04
488,-.17910139E+04
489,-.17910170E+04
490,-.17910148E+04
491,-.17910063E+04
492,-.17909917E+04
493,-.17909720E+04
494,-.17909481E+04
495,-.17909220E+04
496,-.17908957E+04
497,-.17908719E+04
498,-.17908534E+04
499,-.17908421E+04
500,-.17908380E+04
501,-.17908407E+04
502,-.17908485E+04
503,-.17908598E+04
504,-.17908733E+04
505,-.17908879E+04
506,-.17909030E+04
507,-.17909180E+04
508,-.17909329E+04
509,-.17909474E+04
510,-.17909611E+04
511,-.17909743E+04
512,-.17909853E+04
513,-.17909944E+04
514,-.17910022E+04
515,-.17910070E+04
516,-.17910097E+04
517,-.17910101E+04
518,-.17910071E+04
519,-.17910018E+04
520,-.17909944E+04
521,-.17909853E+04
522,-.17909750E+04
523,-.17909645E+04
524,-.17909535E+04
525,-.17909429E+04
526,-.17909338E+04
527,-.17909259E+04
528,-.17909202E+04
529,-.17909167E+04
530,-.17909155E+04
531,-.17909167E+04
532,-.17909205E+04
533,-.17909269E+04
534,-.17909356E+04
535,-.17909474E+04
536,-.17909623E+04
537,-.17909775E+04
538,-.17909933E+04
539,-.17910097E+04
540,-.17910244E+04
541,-.17910381E+04
542,-.17910503E+04
543,-.17910583E+04
544,-.17910630E+04
545,-.17910650E+04
546,-.17910631E+04
547,-.17910572E+04
548,-.17910484E+04
549,-.17910378E+04
550,-.17910252E+04
551,-.17910120E+04
552,-.17909988E+04
553,-.17909854E+04
554,-.17909720E+04
555,-.17909600E+04
556,-.17909499E+04
557,-.17909417E+04
558,-.17909362E+04
559,-.17909338E+04
560,-.17909341E+04
561,-.17909380E+04
562,-.17909458E+04
563,-.17909569E+04
564,-.17909713E+04
565,-.17909885E+04
566,-.17910078E+04
567,-.17910290E+04
568,-.17910511E+04
569,-.17910730E+04
570,-.17910942E+04
571,-.17911135E+04
572,-.17911299E+04
573,-.17911427E+04
574,-.17911510E+04
575,-.17911546E+04
576,-.17911541E+04
577,-.17911496E+04
578,-.17911420E+04
579,-.17911318E+04
580,-.17911204E+04
581,-.17911084E+04
582,-.17910961E+04
583,-.17910839E+04
584,-.17910720E+04
585,-.17910607E+04
586,-.17910499E+04
587,-.17910399E+04
588,-.17910311E+04
589,-.17910240E+04
590,-.17910182E+04
591,-.17910140E+04
592,-.17910119E+04
593,-.17910117E+04
594,-.17910134E+04
595,-.17910171E+04
596,-.17910229E+04
597,-.17910302E+04
598,-.17910396E+04
599,-.17910510E+04
600,-.17910636E+04
601,-.17910776E+04
602,-.17910921E+04
603,-.17911064E+04
604,-.17911198E+04
605,-.17911320E+04
606,-.17911415E+04
607,-.17911484E+04
608,-.17911526E+04
609,-.17911536E+04
610,-.17911521E+04
611,-.17911488E+04
612,-.17911445E+04
613,-.17911397E+04
614,-.17911358E+04
615,-.17911328E+04
616,-.17911307E+04
617,-.17911298E+04
618,-.17911294E+04
619,-.17911293E+04
620,-.17911294E+04
621,-.17911294E+04
622,-.17911294E+04
623,-.17911294E+04
624,-.17911295E+04
625,-.17911291E+04
626,-.17911285E+04
627,-.17911278E+04
628,-.17911266E+04
629,-.17911247E+04
630,-.17911226E+04
631,-.17911208E+04
632,-.17911198E+04
633,-.17911191E+04
634,-.17911192E+04
635,-.17911207E+04
636,-.17911228E+04
637,-.17911257E+04
638,-.17911293E+04
639,-.17911338E+04
640,-.17911387E+04
641,-.17911445E+04
642,-.17911510E+04
643,-.17911578E+04
644,-.17911645E+04
645,-.17911716E+04
646,-.17911780E+04
647,-.17911836E+04
648,-.17911885E+04
649,-.17911927E+04
650,-.17911959E+04
651,-.17911985E+04
652,-.17912012E+04
653,-.17912040E+04
654,-.17912075E+04
655,-.17912122E+04
656,-.17912172E+04
657,-.17912222E+04
658,-.17912271E+04
659,-.17912306E+04
660,-.17912326E+04
661,-.17912331E+04
662,-.17912320E+04
663,-.17912286E+04
664,-.17912241E+04
665,-.17912184E+04
666,-.17912115E+04
667,-.17912047E+04
668,-.17911973E+04
669,-.17911897E+04
670,-.17911828E+04
671,-.17911768E+04
672,-.17911718E+04
673,-.17911683E+04
674,-.17911661E+04
675,-.17911646E+04
676,-.17911647E+04
677,-.17911659E+04
678,-.17911680E+04
679,-.17911714E+04
680,-.17911759E+04
681,-.17911808E+04
682,-.17911871E+04
683,-.17911944E+04
684,-.17912022E+04
685,-.17912112E+04
686,-.17912215E+04
687,-.17912316E+04
688,-.17912426E+04
689,-.17912540E+04
690,-.17912655E+04
691,-.17912761E+04
692,-.17912866E+04
693,-.17912972E+04
694,-.17913069E+04
695,-.17913151E+04
696,-.17913207E+04
697,-.17913244E+04
698,-.17913271E+04
699,-.17913248E+04
700,-.17913187E+04
701,-.17913108E+04
702,-.17913005E+04
703,-.17912893E+04
704,-.17912775E+04
705,-.17912656E+04
706,-.17912549E+04
707,-.17912454E+04
708,-.17912355E+04
709,-.17912289E+04
710,-.17912255E+04
711,-.17912234E+04
712,-.17912233E+04
713,-.17912264E+04
714,-.17912320E+04
715,-.17912390E+04
716,-.17912475E+04
717,-.17912569E+04
718,-.17912664E+04
719,-.17912758E+04
720,-.17912848E+04
721,-.17912931E+04
722,-.17912995E+04
723,-.17913048E+04
724,-.17913084E+04
725,-.17913109E+04
726,-.17913128E+04
727,-.17913143E+04
728,-.17913157E+04
729,-.17913177E+04
730,-.17913205E+04
731,-.17913242E+04
732,-.17913287E+04
733,-.17913339E+04
734,-.17913392E+04
735,-.17913446E+04
736,-.17913492E+04
737,-.17913525E+04
738,-.17913546E+04
739,-.17913550E+04
740,-.17913539E+04
741,-.17913508E+04
742,-.17913456E+04
743,-.17913386E+04
744,-.17913303E+04
745,-.17913203E+04
746,-.17913096E+04
747,-.17912990E+04
748,-.17912893E+04
749,-.17912812E+04
750,-.17912767E+04
751,-.17912765E+04
752,-.17912808E+04
753,-.17912904E+04
754,-.17913053E+04
755,-.17913243E+04
756,-.17913468E+04
757,-.17913708E+04
758,-.17913953E+04
759,-.17914188E+04
760,-.17914400E+04
761,-.17914573E+04
762,-.17914704E+04
763,-.17914790E+04
764,-.17914828E+04
765,-.17914821E+04
766,-.17914779E+04
767,-.17914702E+04
768,-.17914594E+04
769,-.17914468E+04
770,-.17914328E+04
771,-.17914176E+04
772,-.17914027E+04
773,-.17913880E+04
774,-.17913738E+04
775,-.17913614E+04
776,-.17913506E+04
777,-.17913417E+04
778,-.17913345E+04
779,-.17913302E+04
780,-.17913281E+04
781,-.17913283E+04
782,-.17913309E+04
783,-.17913357E+04
784,-.17913426E+04
785,-.17913515E+04
786,-.17913623E+04
787,-.17913749E+04
788,-.17913886E+04
789,-.17914032E+04
790,-.17914184E+04
791,-.17914334E+04
792,-.17914481E+04
793,-.17914612E+04
794,-.17914727E+04
795,-.17914821E+04
796,-.17914894E+04
797,-.17914947E+04
798,-.17914982E+04
799,-.17915007E+04
800,-.17915016E+04
801,-.17915017E+04
802,-.17915003E+04
803,-.17914971E+04
804,-.17914922E+04
805,-.17914853E+04
806,-.17914766E+04
807,-.17914664E+04
808,-.17914558E+04
809,-.17914450E+04
810,-.17914355E+04
811,-.17914274E+04
812,-.17914217E+04
813,-.17914191E+04
814,-.17914197E+04
815,-.17914225E+04
816,-.17914277E+04
817,-.17914333E+04
818,-.17914388E+04
819,-.17914437E+04
820,-.17914477E+04
821,-.17914500E+04
822,-.17914512E+04
823,-.17914515E+04
824,-.17914516E+04
825,-.17914530E+04
826,-.17914567E+04
827,-.17914639E+04
828,-.17914754E+04
829,-.17914899E+04
830,-.17915084E+04
831,-.17915291E+04
832,-.17915499E+04
833,-.17915696E+04
834,-.17915864E+04
835,-.17915982E+04
836,-.17916049E+04
837,-.17916059E+04
838,-.17916018E+04
839,-.17915936E+04
840,-.17915812E+04
841,-.17915658E+04
842,-.17915491E+04
843,-.17915308E+04
844,-.17915124E+04
845,-.17914952E+04
846,-.17914796E+04
847,-.17914667E+04
848,-.17914578E+04
849,-.17914525E+04
850,-.17914514E+04
851,-.17914541E+04
852,-.17914596E+04
853,-.17914670E+04
854,-.17914749E+04
855,-.17914823E+04
856,-.17914898E+04
857,-.17914967E+04
858,-.17915017E+04
859,-.17915054E+04
860,-.17915087E+04
861,-.17915114E+04
862,-.17915142E+04
863,-.17915190E+04
864,-.17915243E+04
865,-.17915302E+04
866,-.17915386E+04
867,-.17915493E+04
868,-.17915617E+04
869,-.17915761E+04
870,-.17915920E+04
871,-.17916087E+04
872,-.17916255E+04
873,-.17916426E+04
874,-.17916581E+04
875,-.17916707E+04
876,-.17916811E+04
877,-.17916886E+04
878,-.17916924E+04
879,-.17916922E+04
880,-.17916888E+04
881,-.17916810E+04
882,-.17916699E+04
883,-.17916557E+04
884,-.17916386E+04
885,-.17916198E+04
886,-.17916003E+04
887,-.17915809E+04
888,-.17915623E+04
889,-.17915452E+04
890,-.17915298E+04
891,-.17915171E+04
892,-.17915072E+04
893,-.17915003E+04
894,-.17914966E+04
895,-.17914960E+04
896,-.17914982E+04
897,-.17915035E+04
898,-.17915121E+04
899,-.17915233E+04
900,-.17915377E+04
901,-.17915553E+04
902,-.17915753E+04
903,-.17915986E+04
904,-.17916242E+04
905,-.17916519E+04
906,-.17916797E+04
907,-.17917069E+04
908,-.17917315E+04
909,-.17917522E+04
910,-.17917682E+04
911,-.17917787E+04
912,-.17917827E+04
913,-.17917799E+04
914,-.17917710E+04
915,-.17917568E+04
916,-.17917382E+04
917,-.17917164E+04
918,-.17916932E+04
919,-.17916696E+04
920,-.17916479E+04
921,-.17916285E+04
922,-.17916125E+04
923,-.17916002E+04
924,-.17915917E+04
925,-.17915868E+04
926,-.17915849E+04
927,-.17915861E+04
928,-.17915897E+04
929,-.17915954E+04
930,-.17916030E+04
931,-.17916124E+04
932,-.17916236E+04
933,-.17916362E+04
934,-.17916496E+04
935,-.17916637E+04
936,-.17916782E+04
937,-.17916919E+04
938,-.17917047E+04
939,-.17917158E+04
940,-.17917246E+04
941,-.17917301E+04
942,-.17917333E+04
943,-.17917339E+04
944,-.17917318E+04
945,-.17917281E+04
946,-.17917228E+04
947,-.17917163E+04
948,-.17917101E+04
949,-.17917049E+04
950,-.17916999E+04
951,-.17916962E+04
952,-.17916945E+04
953,-.17916942E+04
954,-.17916951E+04
955,-.17916973E+04
956,-.17917005E+04
957,-.17917035E+04
958,-.17917069E+04
959,-.17917102E+04
960,-.17917127E+04
961,-.17917145E+04
962,-.17917157E+04
963,-.17917159E+04
964,-.17917152E+04
965,-.17917141E+04
966,-.17917129E+04
967,-.17917112E+04
968,-.17917106E+04
969,-.17917115E+04
970,-.17917131E+04
971,-.17917162E+04
972,-.17917207E+04
973,-.17917258E+04
974,-.17917314E+04
975,-.17917373E+04
976,-.17917427E+04
977,-.17917480E+04
978,-.17917527E+04
979,-.17917573E+04
980,-.17917618E+04
981,-.17917664E+04
982,-.17917712E+04
983,-.17917759E+04
984,-.17917811E+04
985,-.17917862E+04
986,-.17917905E+04
987,-.17917943E+04
988,-.17917980E+04
989,-.17918006E+04
990,-.17918021E+04
991,-.17918036E+04
992,-.17918042E+04
993,-.17918043E+04
994,-.17918046E+04
995,-.17918044E+04
996,-.17918032E+04
997,-.17918018E+04
998,-.17917999E+04
999,-.17917968E+04
1000,-.17917937E+04
1001,-.16588202E+04
1002,-.16588205E+04
1003,-.16588202E+04
1004,-.16588202E+04
1005,-.16588220E+04
1006,-.16588231E+04
1007,-.16588229E+04
1008,-.16588235E+04
1009,-.16588247E+04
1010,-.16588253E+04
1011,-.16588259E+04
1012,-.16588280E+04
1013,-.16588312E+04
1014,-.16588348E+04
1015,-.16588390E+04
1016,-.16588444E+04
1017,-.16588502E+04
1018,-.16588565E+04
1019,-.16588628E+04
1020,-.16588682E+04
1021,-.16588724E+04
1022,-.16588753E+04
1023,-.16588770E+04
1024,-.16588765E+04
1025,-.16588740E+04
1026,-.16588699E+04
1027,-.16588638E+04
1028,-.16588566E+04
1029,-.16588485E+04
1030,-.16588403E+04
1031,-.16588323E+04
1032,-.16588253E+04
1033,-.16588195E+04
1034,-.16588152E+04
1035,-.16588128E+04
1036,-.16588129E+04
1037,-.16588145E+04
1038,-.16588186E+04
1039,-.16588253E+04
1040,-.16588337E+04
1041,-.16588445E+04
1042,-.16588578E+04
1043,-.16588733E+04
1044,-.16588909E+04
1045,-.16589106E+04
1046,-.16589317E+04
1047,-.16589536E+04
1048,-.16589749E+04
1049,-.16589945E+04
1050,-.16590114E+04
1051,-.16590246E+04
1052,-.16590325E+04
1053,-.16590348E+04
1054,-.16590317E+04
1055,-.16590225E+04
1056,-.16590083E+04
1057,-.16589899E+04
1058,-.16589683E+04
1059,-.16589452E+04
1060,-.16589218E+04
1061,-.16588991E+04
1062,-.16588778E+04
1063,-.16588594E+04
1064,-.16588444E+04
1065,-.16588334E+04
1066,-.16588271E+04
1067,-.16588255E+04
1068,-.16588280E+04
1069,-.16588349E+04
1070,-.16588464E+04
1071,-.16588612E+04
1072,-.16588789E+04
1073,-.16588987E+04
1074,-.16589192E+04
1075,-.16589401E+04
1076,-.16589606E+04
1077,-.16589790E+04
1078,-.16589951E+04
1079,-.16590085E+04
1080,-.16590179E+04
1081,-.16590237E+04
1082,-.16590266E+04
1083,-.16590264E+04
1084,-.16590249E+04
1085,-.16590239E+04
1086,-.16590226E+04
1087,-.16590227E+04
1088,-.16590239E+04
1089,-.16590248E+04
1090,-.16590251E+04
1091,-.16590249E+04
1092,-.16590234E+04
1093,-.16590205E+04
1094,-.16590175E+04
1095,-.16590135E+04
1096,-.16590093E+04
1097,-.16590061E+04
1098,-.16590023E+04
1099,-.16589985E+04
1100,-.16589949E+04
1101,-.16589912E+04
1102,-.16589867E+04
1103,-.16589827E+04
1104,-.16589782E+04
1105,-.16589741E+04
1106,-.16589710E+04
1107,-.16589689E+04
1108,-.16589679E+04
1109,-.16589693E+04
1110,-.16589722E+04
1111,-.16589768E+04
1112,-.16589836E+04
1113,-.16589915E+04
1114,-.16590008E+04
1115,-.16590116E+04
1116,-.16590233E+04
1117,-.16590353E+04
1118,-.16590483E+04
1119,-.16590617E+04
1120,-.16590749E+04
1121,-.16590881E+04
1122,-.16591004E+04
1123,-.16591114E+04
1124,-.16591206E+04
1125,-.16591272E+04
1126,-.16591302E+04
1127,-.16591299E+04
1128,-.16591254E+04
1129,-.16591163E+04
1130,-.16591042E+04
1131,-.16590897E+04
1132,-.16590727E+04
1133,-.16590560E+04
1134,-.16590401E+04
1135,-.16590265E+04
1136,-.16590173E+04
1137,-.16590133E+04
1138,-.16590147E+04
1139,-.16590218E+04
1140,-.16590336E+04
1141,-.16590481E+04
1142,-.16590645E+04
1143,-.16590816E+04
1144,-.16590974E+04
1145,-.16591118E+04
1146,-.16591239E+04
1147,-.16591324E+04
1148,-.16591379E+04
1149,-.16591406E+04
1150,-.16591404E+04
1151,-.16591380E+04
1152,-.16591350E+04
1153,-.16591309E+04
1154,-.16591267E+04
1155,-.16591230E+04
1156,-.16591196E+04
1157,-.16591161E+04
1158,-.16591134E+04
1159,-.16591105E+04
1160,-.16591074E+04
1161,-.16591051E+04
1162,-.16591030E+04
1163,-.16591011E+04
1164,-.16590997E+04
1165,-.16590986E+04
1166,-.16590979E+04
1167,-.16590980E+04
1168,-.16590989E+04
1169,-.16590999E+04
1170,-.16591029E+04
1171,-.16591077E+04
1172,-.16591146E+04
1173,-.16591241E+04
1174,-.16591364E+04
1175,-.16591509E+04
1176,-.16591680E+04
1177,-.16591869E+04
1178,-.16592066E+04
1179,-.16592259E+04
1180,-.16592444E+04
1181,-.16592606E+04
1182,-.16592731E+04
1183,-.16592815E+04
1184,-.16592848E+04
1185,-.16592825E+04
1186,-.16592757E+04
1187,-.16592649E+04
1188,-.16592502E+04
1189,-.16592340E+04
1190,-.16592169E+04
1191,-.16591996E+04
1192,-.16591836E+04
1193,-.16591695E+04
1194,-.16591566E+04
1195,-.16591456E+04
1196,-.16591368E+04
1197,-.16591295E+04
1198,-.16591245E+04
1199,-.16591217E+04
1200,-.16591211E+04
1201,-.16591226E+04
1202,-.16591264E+04
1203,-.16591316E+04
1204,-.16591389E+04
1205,-.16591476E+04
1206,-.16591569E+04
1207,-.16591667E+04
1208,-.16591773E+04
1209,-.16591883E+04
1210,-.16591989E+04
1211,-.16592099E+04
1212,-.16592207E+04
1213,-.16592319E+04
1214,-.16592434E+04
1215,-.16592545E+04
1216,-.16592657E+04
1217,-.16592768E+04
1218,-.16592877E+04
1219,-.16592968E+04
1220,-.16593043E+04
1221,-.16593086E+04
1222,-.16593099E+04
1223,-.16593081E+04
1224,-.16593032E+04
1225,-.16592953E+04
1226,-.16592856E+04
1227,-.16592743E+04
1228,-.16592627E+04
1229,-.16592518E+04
1230,-.16592419E+04
1231,-.16592333E+04
1232,-.16592270E+04
1233,-.16592224E+04
1234,-.16592194E+04
1235,-.16592189E+04
1236,-.16592201E+04
1237,-.16592223E+04
1238,-.16592265E+04
1239,-.16592320E+04
1240,-.16592380E+04
1241,-.16592449E+04
1242,-.16592523E+04
1243,-.16592597E+04
1244,-.16592675E+04
1245,-.16592752E+04
1246,-.16592822E+04
1247,-.16592890E+04
1248,-.16592953E+04
1249,-.16593005E+04
